公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
2001,新 和 成,浙江新和成股份有限公司,Zhejiang NHU Company Ltd.,浙江省新昌县羽林街道江北路4号,2001,新 和 成,2004-06-25,725946000,709497531,,,,0,0,华东,浙江,绍兴市,C 制造业,www.cnhu.com
2002,金材股份,江苏金材科技股份有限公司,"Jiangsu Golden Material Technology Co.,Ltd.",江苏省扬州市广陵区杭集镇曙光路,2002,金材股份,2004-06-25,497193105,136407578,,,,0,0,华东,江苏,扬州市,C 制造业,www.goldenmaterial.com
2003,伟星股份,浙江伟星实业发展股份有限公司,"Zhejiang Weixing Industrial Development Co., Ltd.",浙江省临海市花园工业区,2003,伟星股份,2004-06-25,258988006,223381356,,,,0,0,华东,浙江,台州市,C 制造业,www.weixing.cn
2004,华邦颖泰,华邦颖泰股份有限公司,"HUAPONT-NUTRICHEM CO., LTD.",重庆市渝北区人和星光大道69号,2004,华邦颖泰,2004-06-25,568052770,347990349,,,,0,0,西南,重庆,重庆市,C 制造业,www.huapont.com.cn
2005,德豪润达,广东德豪润达电气股份有限公司,"Elec-Tech International Co., Ltd.",广东省珠海市香洲区唐家湾镇金凤路1号,2005,德豪润达,2004-06-25,1166400000,844706538,,,,0,0,华南,广东,珠海市,C 制造业,www.electech.com.cn
2006,精功科技,浙江精功科技股份有限公司,ZHEJIANG JINGGONG SCIENCE & TECHNOLOGY Co.，LTD,浙江省绍兴县柯桥镇柯西工业区,2006,精功科技,2004-06-25,455160000,426113874,,,,0,0,华东,浙江,绍兴市,C 制造业,www.jgtec.com.cn
2007,华兰生物,华兰生物工程股份有限公司,Hualan Biological Engineering Inc.,河南省新乡市华兰大道甲1号,2007,华兰生物,2004-06-25,576204800,576118242,,,,0,0,华中,河南,新乡市,C 制造业,www.hualanbio.com
2008,大族激光,深圳市大族激光科技股份有限公司,"Han""s Laser Technology Co., Ltd.",广东省深圳市南山区深南大道9988号,2008,大族激光,2004-06-25,1044396600,945237691,,,,0,0,华南,广东,深圳市,C 制造业,www.hanslaser.com
2009,天奇股份,天奇自动化工程股份有限公司,"Miracle Automation Engineering Co.,Ltd.",江苏省无锡市惠山区洛社镇洛藕路288号,2009,天奇股份,2004-06-29,221010822,169912196,,,,0,0,华东,江苏,无锡市,C 制造业,www.chinaconveyor.com
2010,传化股份,浙江传化股份有限公司,"Zhejiang Transfar Co.,Ltd.",浙江省杭州市萧山经济技术开发区,2010,传化股份,2004-06-29,487980000,412833094,,,,0,0,华东,浙江,杭州市,C 制造业,www.transfarchem.com
2011,盾安环境,浙江盾安人工环境设备股份有限公司,"ZHEJIANG DUN""AN ARTIFICIAL ENVIRONMENT Co., LTD.",浙江省诸暨市店口工业区,2011,盾安环境,2004-07-05,838042460,833121897,,,,0,0,华东,浙江,绍兴市,C 制造业,www.dunan.net
2012,凯恩股份,浙江凯恩特种材料股份有限公司,"Zhejiang Kan Specialities Material Co., Ltd.",浙江省遂昌县妙高镇凯恩路1008号,2012,凯恩股份,2004-07-05,467625470,467625470,,,,0,0,华东,浙江,丽水市,C 制造业,www.zjkan.com
2013,中航精机,湖北中航精机科技股份有限公司,"Hubei Aviation Precision Machinery Technology Co.,Ltd.",湖北省襄阳市高新区追日路8号,2013,中航精机,2004-07-05,716286314,209295387,,,,0,0,华中,湖北,襄阳市,C 制造业,www.hapm.cn
2014,永新股份,黄山永新股份有限公司,"HUANGSHAN NOVEL Co., Ltd.",安徽省黄山市徽州区徽州东路188号,2014,永新股份,2004-07-08,325758450,275683355,,,,0,0,华东,安徽,黄山市,C 制造业,www.novel.com.cn
2015,霞客环保,江苏霞客环保色纺股份有限公司,"XIAKE COLOR SPINNING Co., Ltd.",江苏省江阴市徐霞客镇马镇东街7号,2015,霞客环保,2004-07-08,239942410,215496590,,,,0,0,华东,江苏,无锡市,C 制造业,"www.xiakehb.com,www.seeker-cn.com"
2016,世荣兆业,广东世荣兆业股份有限公司,"Guangdong Shirongzhaoye Co.,Ltd",广东省珠海市斗门区井岸镇珠峰大道288号1区17号楼,2016,世荣兆业,2004-07-08,646095632,646093532,,,,0,0,华南,广东,珠海市,K 房地产,www.gdsrzy.com
2017,东信和平,东信和平科技股份有限公司,"Eastcompeace Technology Co., Ltd",广东省珠海市高新区南屏科技工业园屏工中路8号,2017,东信和平,2004-07-13,218418754,217228308,,,,0,0,华南,广东,珠海市,C 制造业,www.eastcompeace.com
2018,华星化工,安徽华星化工股份有限公司,"AN HUI HUAXING CHEMICAL INDUSTRY Co., Ltd.",安徽省和县乌江镇,2018,华星化工,2004-07-13,1198856538,436006870,,,,0,0,华东,安徽,马鞍山市,C 制造业,www.huaxingchem.com
2019,鑫富药业,浙江杭州鑫富药业股份有限公司,"ZHEJIANG HANGZHOU XINFU PHARMACEUTICAL Co., Ltd.",浙江省临安经济开发区,2019,鑫富药业,2004-07-13,220420000,203568390,,,,0,0,华东,浙江,杭州市,C 制造业,www.xinfupharm.com
2020,京新药业,浙江京新药业股份有限公司,"ZHEJIANG JINGXIN PHARMACEUTICAL Co., Ltd.",浙江省新昌县羽林街道新昌大道东路800号,2020,京新药业,2004-07-15,252662840,193381974,,,,0,0,华东,浙江,绍兴市,C 制造业,www.jingxinpharm.com
2021,中捷股份,中捷缝纫机股份有限公司,"ZoJe Sewing Machine Co., Ltd.",浙江省玉环县大麦屿街道兴港东路198号,2021,中捷股份,2004-07-15,567815040,567815040,,,,0,0,华东,浙江,台州市,C 制造业,www.zoje.com
2022,科华生物,上海科华生物工程股份有限公司,"SHANGHAI KEHUA BIO-ENGINEERING CO.,LTD.",上海市钦州北路1189号,2022,科华生物,2004-07-21,492277500,437165543,,,,0,0,华东,上海,上海市,C 制造业,www.skhb.com
2023,海特高新,四川海特高新技术股份有限公司,"Sichuan Haite High-tech Co.,Ltd.",四川省成都市高新区高朋大道21号,2023,海特高新,2004-07-21,336985385,289128926,,,,0,0,西南,四川,成都市,C 制造业,www.schtgx.com
2024,苏宁云商,苏宁云商集团股份有限公司,"SUNING COMMERCE GROUP CO., LTD.",江苏省南京市山西路8号金山大厦1-5层,2024,苏宁云商,2004-07-21,7383043150,4946327086,,,,0,0,华东,江苏,南京市,F 批发零售,www.cnsuning.com
2025,航天电器,贵州航天电器股份有限公司,"Guizhou Space Appliance Co., Ltd.",贵州省贵阳市小河区红河路7号,2025,航天电器,2004-07-26,330000000,329832601,,,,0,0,西南,贵州,贵阳市,C 制造业,www.gzhtdq.com.cn
2026,山东威达,山东威达机械股份有限公司,"SHANDONG WEIDA MACHINERY Co., Ltd.",山东省文登市蔄山镇中韩路2号,2026,山东威达,2004-07-27,228150000,178242188,,,,0,0,华东,山东,威海市,C 制造业,www.weidapeacock.com
2027,七喜控股,七喜控股股份有限公司,"HEDY HOLDING CO., LTD.",广东省广州市高新技术产业开发区科学城科学大道162号B3区第二层206单元,2027,七喜控股,2004-08-04,302335116,194734948,,,,0,0,华南,广东,广州市,C 制造业,www.hedy.com.cn
2028,思源电气,思源电气股份有限公司,"Siyuan Electric Co., Ltd.",上海市闵行区华宁路3399号,2028,思源电气,2004-08-05,439680000,332442139,,,,0,0,华东,上海,上海市,C 制造业,www.sieyuan.com
2029,七 匹 狼,福建七匹狼实业股份有限公司,"FUJIAN SEPTWOLVES INDUSTRY CO., LTD.",福建省晋江市金井镇南工业区,2029,七 匹 狼,2004-08-06,503780000,425388593,,,,0,0,华东,福建,泉州市,C 制造业,www.septwolves.com
2030,达安基因,中山大学达安基因股份有限公司,"DA AN GENE Co., Ltd. OF SUN YAT-SEN UNIVERSITY",广东省广州市高新技术开发区科学城香山路19号,2030,达安基因,2004-08-09,416047104,398514310,,,,0,0,华南,广东,广州市,C 制造业,www.daangene.com
2031,巨轮股份,巨轮股份有限公司,GREATOO INC.,广东省揭东经济开发区5号路中段,2031,巨轮股份,2004-08-16,464657166,349810541,,,,0,0,华南,广东,揭阳市,C 制造业,www.greatoo.com
2032,苏 泊 尔,浙江苏泊尔股份有限公司,"ZHE JIANG SUPOR Co., Ltd.",浙江省玉环县大麦屿经济开发区,2032,苏 泊 尔,2004-08-17,634977200,344548110,,,,0,0,华东,浙江,台州市,C 制造业,www.supor.com.cn
2033,丽江旅游,丽江玉龙旅游股份有限公司,"LiJiang YuLong Tourism Co.,Ltd.",云南省丽江市古城区香格里大道760号丽江玉龙旅游大厦,2033,丽江旅游,2004-08-25,212946332,193205950,,,,0,0,西南,云南,丽江地区,N 公共环保,www.yulongtour.com
2034,美 欣 达,浙江美欣达印染集团股份有限公司,"ZHEJIANG MIZUDA PRINTING & DYEING GROUP Co., Ltd.",浙江省湖州市美欣达路588号,2034,美 欣 达,2004-08-26,81120000,59191730,,,,0,0,华东,浙江,湖州市,C 制造业,www.mizuda.net
2035,华帝股份,中山华帝燃具股份有限公司,"ZHONGSHAN VATTI GAS APPLIANCE STOCK Co., Ltd.",广东省中山市小榄镇工业大道南华园路1号,2035,华帝股份,2004-09-01,287633388,234379426,,,,0,0,华南,广东,中山市,C 制造业,www.vatti.com.cn
2036,宜科科技,宁波宜科科技实业股份有限公司,"NingBo YAK Technology Industrial Co.,Ltd.",浙江省宁波市鄞州区鄞州大道西段888号,2036,宜科科技,2004-09-03,202248900,197640148,,,,0,0,华东,浙江,宁波市,C 制造业,www.yakgroup.com
2037,久联发展,贵州久联民爆器材发展股份有限公司,"GUIZHOU JIULIAN INDUSTRIAL EXPLOSIVE MATERIAL DEVELOPMENT Co., Ltd.",贵州省贵阳市高新技术开发区新天园区,2037,久联发展,2004-09-08,204605100,173030000,,,,0,0,西南,贵州,贵阳市,C 制造业,www.julianfazhan.com
2038,双鹭药业,北京双鹭药业股份有限公司,"BeiJing SL Pharmaceutical Co., Ltd.",北京市海淀区西三环北路100号金玉大厦1103-1105室,2038,双鹭药业,2004-09-09,456840000,375028949,,,,0,0,华北,北京,北京市,C 制造业,www.slpharm.com.cn
2039,黔源电力,贵州黔源电力股份有限公司,"GuiZhou QianYuan Power Co., Ltd.",贵州省贵阳市都司高架桥路46号黔源大厦,2039,黔源电力,2005-03-03,203599108,169738529,,,,0,0,西南,贵州,贵阳市,D 水电煤气,www.gzqydl.cn
2040,南 京 港,南京港股份有限公司,"NANJING PORT Co., Ltd.",江苏省南京市栖霞区和燕路251号1幢1101室,2040,南 京 港,2005-03-25,245872000,245872000,,,,0,0,华东,江苏,南京市,G 运输仓储,www.nj-port.com
2041,登海种业,山东登海种业股份有限公司,"Shandong Denghai Seeds Co., Ltd.",山东省莱州市农科院城山路西侧,2041,登海种业,2005-04-18,352000000,328419220,,,,0,0,华东,山东,烟台市,A 农林牧渔,www.denghai.com
2042,华孚色纺,华孚色纺股份有限公司,"HUAFU TOP DYED MELANGE YARN CO., LTD",安徽省淮北市濉溪路庆相桥,2042,华孚色纺,2005-04-27,832992573,830345236,,,,0,0,华东,安徽,淮北市,C 制造业,www.e-huafu.com;www.huafuyarn.com
2043,兔 宝 宝,德华兔宝宝装饰新材股份有限公司,"DEHUA TB NEW DECORATION MATERIAL Co.,Ltd.",浙江省德清县洛舍镇工业区,2043,兔 宝 宝,2005-05-10,470019780,434071384,,,,0,0,华东,浙江,湖州市,C 制造业,www.tubaobao.com
2044,江苏三友,江苏三友集团股份有限公司,"JIANGSU SANYOU GROUP CO.,LTD.",江苏省南通市人民东路218号,2044,江苏三友,2005-05-18,224250000,224250000,,,,0,0,华东,江苏,南通市,C 制造业,www.sanyougroup.com
2045,国光电器,国光电器股份有限公司,"GUOGUANG ELECTRIC Co.,Ltd.",广东省广州市花都区新华街镜湖大道8号,2045,国光电器,2005-05-23,416904000,359262590,,,,0,0,华南,广东,广州市,C 制造业,www.ggec.com.cn
2046,轴研科技,洛阳轴研科技股份有限公司,"LUOYANG BEARING SCIENCE & TECHNOLOGY Co.,Ltd.",河南省洛阳市高新技术开发区丰华路6号,2046,轴研科技,2005-05-26,278604348,278604348,,,,0,0,华中,河南,洛阳市,C 制造业,www.zys.com.cn
2047,*ST成霖,深圳成霖洁具股份有限公司,Shenzhen Globe Union Industrial Corp.,广东省深圳市宝安区福永街道桥头社区桥塘大道,2047,*ST成霖,2005-05-31,453664827,453664827,,,,0,0,华南,广东,深圳市,C 制造业,www.szcl.com.cn
2048,宁波华翔,宁波华翔电子股份有限公司,"Ningbo Huaxiang Electronic Co.,Ltd.",浙江省象山县西周镇象西开发区,2048,宁波华翔,2005-06-03,530047150,460020954,,,,0,0,华东,浙江,宁波市,C 制造业,www.nbhx.com.cn
2049,同方国芯,同方国芯电子股份有限公司,"Tongfang Guoxin Electronics Co., Ltd.",河北省玉田县无终西街3129号,2049,同方国芯,2005-06-06,303408984,92631725,,,,0,0,华北,河北,唐山市,C 制造业,www.jingyuan.com
2050,三花股份,浙江三花股份有限公司,"ZHEJIANG SANHUA Co., Ltd.",浙江省新昌县七星街道下礼泉,2050,三花股份,2005-06-07,594737332,576956475,,,,0,0,华东,浙江,绍兴市,C 制造业,www.zjshc.com
2051,中工国际,中工国际工程股份有限公司,"CHINA CAMC ENGINEERING CO., LTD.",北京市海淀区丹棱街3号,2051,中工国际,2006-06-19,637202779,481135144,,,,0,0,华北,北京,北京市,E 建筑业,www.camce.com.cn
2052,同洲电子,深圳市同洲电子股份有限公司,"SHENZHEN COSHIP ELECTRONICS CO.,LTD.",广东省深圳市南山区高新科技园北区彩虹科技大厦六楼,2052,同洲电子,2006-06-27,341479847,259389663,,,,0,0,华南,广东,深圳市,C 制造业,www.coship.com
2053,云南盐化,云南盐化股份有限公司,"YUNNAN SALT &CHEMICAL INDUSTRY CO., LTD",云南省昆明市官渡区春城路276号,2053,云南盐化,2006-06-27,185851103,185851103,,,,0,0,西南,云南,昆明市,C 制造业,www.ynyh.com
2054,德美化工,广东德美精细化工股份有限公司,"DYMATIC CHEMICALS,INC.",广东省佛山市顺德高新区科技产业园朝桂南路,2054,德美化工,2006-07-25,322930363,240298339,,,,0,0,华南,广东,佛山市,C 制造业,www.dymatic.com
2055,得润电子,深圳市得润电子股份有限公司,"ZHENZHEN DEREN ELECTRONIC CO.,LTD.",广东省深圳市光明新区光明街道三十三路9号得润电子工业园,2055,得润电子,2006-07-25,414512080,402969929,,,,0,0,华南,广东,深圳市,C 制造业,www.deren.com.cn
2056,横店东磁,横店集团东磁股份有限公司,"Hengdian Group DMEGC Magnetics Co., Ltd.",浙江省东阳市横店工业区,2056,横店东磁,2006-08-02,410900000,410900000,,,,0,0,华东,浙江,金华市,C 制造业,www.chinadmegc.com
2057,中钢天源,中钢集团安徽天源科技股份有限公司,"Sinosteel Anhui Tianyuan Technology Co.,Ltd.",安徽省马鞍山市经济技术开发区红旗南路51号,2057,中钢天源,2006-08-02,99690835,94195210,,,,0,0,华东,安徽,马鞍山市,C 制造业,www.ty-magnet.com
2058,威 尔 泰,上海威尔泰工业自动化股份有限公司,"SHANGHAI WELLTECH AUTOMATION CO.,LTD.",上海市虹中路263号1幢,2058,威 尔 泰,2006-08-02,124737680,124514063,,,,0,0,华东,上海,上海市,C 制造业,dm@welltech.com.cn
2059,云南旅游,云南旅游股份有限公司,"Yunnan Tourism Co., Ltd.",云南省昆明市白龙路世博园,2059,云南旅游,2006-08-10,215000000,214995200,,,,0,0,西南,云南,昆明市,N 公共环保,www.expo99km.com
2060,粤 水 电,广东水电二局股份有限公司,"Guangdong No.2 Hydropower Engineering Company,Ltd",广东省广州市天河区珠江新城华明路9号华普广场西塔21层,2060,粤 水 电,2006-08-10,502064733,501988759,,,,0,0,华南,广东,广州市,E 建筑业,www.gdsdej.com
2061,江山化工,浙江江山化工股份有限公司,"Zhejiang Jiangshan Chemical Co.,Ltd.",浙江省江山市景星东路38号,2061,江山化工,2006-08-16,348661321,209970000,,,,0,0,华东,浙江,衢州市,C 制造业,www.jiangshanchem.com
2062,宏润建设,宏润建设集团股份有限公司,"HONGRUN CONSTRUCTION GROUP CO.,LTD.",浙江省象山县丹城镇建设东路262号,2062,宏润建设,2006-08-16,562500000,458917518,,,,0,0,华东,浙江,宁波市,E 建筑业,www.chinahongrun.com
2063,远光软件,远光软件股份有限公司,YGSOFT INC.,广东省珠海市港湾大道科技一路3号,2063,远光软件,2006-08-23,461754801,355899718,,,,0,0,华南,广东,珠海市,I 信息技术,www.ygsoft.com
2064,华峰氨纶,浙江华峰氨纶股份有限公司,Zhejiang Huafeng Spandex Co.，Ltd.,浙江省瑞安市莘塍工业园区,2064,华峰氨纶,2006-08-23,738400000,662922766,,,,0,0,华东,浙江,温州市,C 制造业,www.spandex.com.cn
2065,东华软件,东华软件股份公司,"DHC SOFTWARE CO.,LTD",北京市海淀区紫金数码园3号楼15层1501,2065,东华软件,2006-08-23,689967200,590677883,,,,0,0,华北,北京,北京市,I 信息技术,www.dhcc.com.cn
2066,瑞泰科技,瑞泰科技股份有限公司,"Ruitai Materials Technology Co., Ltd.",北京市朝阳区酒仙桥路乙21号,2066,瑞泰科技,2006-08-23,231000000,229921140,,,,0,0,华北,北京,北京市,C 制造业,www.bjruitai.com
2067,景兴纸业,浙江景兴纸业股份有限公司,"Zhejiang Jingxing Paper Jiont Stock Co.,Ltd.",浙江省平湖市曹桥镇,2067,景兴纸业,2006-09-15,1093951000,960526000,,,,0,0,华东,浙江,嘉兴市,C 制造业,www.jxpaper.com.cn
2068,黑猫股份,江西黑猫炭黑股份有限公司,"JIANGXI BLACK CAT CARBON BLACK CO., LTD.",江西省景德镇市历尧,2068,黑猫股份,2006-09-15,479699200,479699200,,,,0,0,华东,江西,景德镇市,C 制造业,www.jx-blackcat.com
2069,獐 子 岛,獐子岛集团股份有限公司,"ZHANGZIDAO GROUP CO.,LTD.",辽宁省大连市长海县獐子岛镇沙包村,2069,獐 子 岛,2006-09-28,711112194,682352720,,,,0,0,东北,辽宁,大连市,A 农林牧渔,www.zhangzidao.com
2070,众和股份,福建众和股份有限公司,"ZHONGHE CO.,LTD.",福建省莆田市秀屿区西许工业区5-8号,2070,众和股份,2006-10-12,488660120,435437185,,,,0,0,华东,福建,莆田市,C 制造业,www.zhonghe.com
2071,江苏宏宝,江苏宏宝五金股份有限公司,"Jiangsu Hongbao Hardware Co.,Ltd",江苏省张家港市大新镇人民路128号,2071,江苏宏宝,2006-10-12,184020000,180161277,,,,0,0,华东,江苏,苏州市,C 制造业,www.hongbao.com
2072,德棉股份,山东德棉股份有限公司,SHANDONG DEMIAN INCORPORATED COMPANY,山东省德州市德城区顺河西路18号,2072,德棉股份,2006-10-18,176000000,130949825,,,,0,0,华东,山东,德州市,C 制造业,www.textiledm.com
2073,软控股份,软控股份有限公司,"MESNAC CO.,LTD",山东省青岛市保税区纽约路2号,2073,软控股份,2006-10-18,742365000,618505253,,,,0,0,华东,山东,青岛市,C 制造业,www.mesnac.com
2074,东源电器,江苏东源电器集团股份有限公司,"Jiangsu Dongyuan Electrical Group Co.,Ltd.",江苏省南通市通州区十总镇东源大道1号,2074,东源电器,2006-10-18,253368000,215022475,,,,0,0,华东,江苏,南通市,C 制造业,www.jsdydq.com
2075,沙钢股份,江苏沙钢股份有限公司,"JIANGSU SHAGANG CO.,LTD.",江苏省张家港市锦丰镇沙钢大厦,2075,沙钢股份,2006-10-25,1576265552,396000000,,,,0,0,华东,江苏,苏州市,C 制造业,www.shaganggf.com
2076,雪 莱 特,广东雪莱特光电科技股份有限公司,"CNLIGHT CO., LTD.",广东省佛山市南海区狮山工业科技工业园A区,2076,雪 莱 特,2006-10-25,184270676,115733889,,,,0,0,华南,广东,佛山市,C 制造业,www.cnlight.com
2077,大港股份,江苏大港股份有限公司,"JIANGSU DAGANG CO.,LTD．",江苏省镇江新区大港通港路1号,2077,大港股份,2006-11-16,252000000,243980693,,,,0,0,华东,江苏,镇江市,K 房地产,www.dggf.cn
2078,太阳纸业,山东太阳纸业股份有限公司,"SHAN DONG SUN PAPER INDUSTRY JOINT STOCK CO., LTD.",山东省兖州市西关大街66号,2078,太阳纸业,2006-11-16,1150000000,1004805594,,,,0,0,华东,山东,济宁市,C 制造业,www.sunpapergroup.com
2079,苏州固锝,苏州固锝电子股份有限公司,"SUZHOU GOODARK ELECTRONICS CO., LTD.",江苏省苏州市通安开发区通锡路31号,2079,苏州固锝,2006-11-16,726286687,720174202,,,,0,0,华东,江苏,苏州市,C 制造业,www.goodark.com
2080,中材科技,中材科技股份有限公司,"Sinoma Science & Technology Co.,Ltd.",江苏省南京市江宁科学园彤天路99号,2080,中材科技,2006-11-20,400000000,156986400,,,,0,0,华东,江苏,南京市,C 制造业,www.sinomatech.com
2081,金 螳 螂,苏州金螳螂建筑装饰股份有限公司,"Suzhou Gold Mantis Construction Decoration Co., Ltd.",江苏省苏州工业园区民营工业区,2081,金 螳 螂,2006-11-20,1173801486,1104299015,,,,0,0,华东,江苏,苏州市,E 建筑业,www.goldmantis.com
2082,栋梁新材,浙江栋梁新材股份有限公司,"Zhe Jiang Dongliang New building Materials Co., Ltd",浙江省湖州市八里店镇,2082,栋梁新材,2006-11-20,238000000,171979751,,,,0,0,华东,浙江,湖州市,C 制造业,www.dongliang.com.cn
2083,孚日股份,孚日集团股份有限公司,"SUNVIM GROUP CO., LTD",山东省高密市孚日街1号,2083,孚日股份,2006-11-24,938482978,849799330,,,,0,0,华东,山东,潍坊市,C 制造业,www.sunvim.com
2084,海鸥卫浴,广州海鸥卫浴用品股份有限公司,"GuangZhou Seagull Kitchen And Bath Products Co.,Ltd",广东省广州市番禺区沙头街禺山西路363号,2084,海鸥卫浴,2006-11-24,406055813,315110214,,,,0,0,华南,广东,广州市,C 制造业,www.seagullgroup.cn
2085,万丰奥威,浙江万丰奥威汽轮股份有限公司,"ZHEJIANG WANFENG AUTO WHEEL CO., LTD.",浙江省新昌县城关镇新昌工业区（后溪）,2085,万丰奥威,2006-11-28,390098968,134766402,,,,0,0,华东,浙江,绍兴市,C 制造业,www.wfaw.com.cn
2086,东方海洋,山东东方海洋科技股份有限公司,"Shandong Oriental Ocean Sci-Tech Co., Ltd",山东省烟台市莱山区澳柯玛大街18号,2086,东方海洋,2006-11-28,243850000,237788600,,,,0,0,华东,山东,烟台市,A 农林牧渔,www.yt-fishery.com
2087,新野纺织,河南新野纺织股份有限公司,"HENNAN XINYE TEXTLE CO.,LTD.",河南省新野县城关镇书院路15号,2087,新野纺织,2006-11-30,519758400,519615606,,,,0,0,华中,河南,南阳市,C 制造业,www.xinye-tex.com
2088,鲁阳股份,山东鲁阳股份有限公司,"SHANDONG LU YANG SHARE CO., LTD.",山东省淄博市沂源县沂河路11号,2088,鲁阳股份,2006-11-30,233978689,202056293,,,,0,0,华东,山东,淄博市,C 制造业,www.luyangwool.com
2089,新 海 宜,苏州新海宜通信科技股份有限公司,SUZHOU NEW SEA UNION TELECOM TECHNOLOGY CO.， LTD.,江苏省苏州工业园区泾茂路168号,2089,新 海 宜,2006-11-30,442566560,307468133,,,,0,0,华东,江苏,苏州市,C 制造业,www.nsu.com.cn
2090,金智科技,江苏金智科技股份有限公司,"Wiscom System Co., Ltd.",江苏省南京市江宁开发区将军大道100号,2090,金智科技,2006-12-08,204000000,185859743,,,,0,0,华东,江苏,南京市,C 制造业,www.wiscom.com.cn
2091,江苏国泰,江苏国泰国际集团国贸股份有限公司,"JIANGSU GUOTAI INTERNATIONAL GROUP GUOMAO CO., LTD",江苏省张家港市国泰时代广场11-24楼,2091,江苏国泰,2006-12-08,360000000,346538577,,,,0,0,华东,江苏,苏州市,F 批发零售,www.gtiggm.com
2092,中泰化学,新疆中泰化学股份有限公司,"XINJIANG ZHONGTAI CHEMICAL CO.,LTD.",新疆维吾尔自治区乌鲁木齐市西山路78号,2092,中泰化学,2006-12-08,1154340000,960901067,,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.zthx.com
2093,国脉科技,国脉科技股份有限公司,"Guomai Technologies, Inc",福建省福州市马尾区江滨东大道116号,2093,国脉科技,2006-12-15,865000000,852912358,,,,0,0,华东,福建,福州市,I 信息技术,www.guomaitech.com
2094,青岛金王,青岛金王应用化学股份有限公司,"Qingdao Kingking Applied Chemistry Co.,Ltd.",山东省青岛即墨市青岛环保产业园,2094,青岛金王,2006-12-15,321916620,321916620,,,,0,0,华东,山东,青岛市,C 制造业,www.chinakingking.com
2095,生 意 宝,浙江网盛生意宝股份有限公司,"Zhejiang NetSun Co.,Ltd.",浙江省杭州市莫干山路187号易盛大厦12F,2095,生 意 宝,2006-12-15,162000000,160808762,,,,0,0,华东,浙江,杭州市,I 信息技术,www.chinanetsun.com
2096,南岭民爆,湖南南岭民用爆破器材股份有限公司,"Hunan Nanling Industry Explosive Material Co.,LTD",湖南省永州市双牌县泷泊镇双北路6号,2096,南岭民爆,2006-12-22,371287000,263860200,,,,0,0,华中,湖南,永州市,C 制造业,www.hnnlmb.com
2097,山河智能,山河智能装备股份有限公司,"SUNWARD INTELLIGENT EQUIPMENT CO.,LTD.",湖南省长沙市经济技术开发区漓湘中路16号,2097,山河智能,2006-12-22,411450000,300370204,,,,0,0,华中,湖南,长沙市,C 制造业,www.sunward.com.cn
2098,浔兴股份,福建浔兴拉链科技股份有限公司,"FUJIAN SBS ZIPPER SCIENCE&TECHNOLOGY CO.,LTD.",福建省晋江市深沪乌漏沟东工业区,2098,浔兴股份,2006-12-22,155000000,155000000,,,,0,0,华东,福建,泉州市,C 制造业,www.sbszipper.com.cn
2099,海翔药业,浙江海翔药业股份有限公司,"Zhejiang Hisoar Pharmaceutical Co.,Ltd.",浙江省台州市椒江区外沙支路100号,2099,海翔药业,2006-12-26,324490000,259328540,,,,0,0,华东,浙江,台州市,C 制造业,www.hisoar.com
2100,天康生物,新疆天康畜牧生物技术股份有限公司,"XINJIANG TECON ANIMAL HUSBANDRY BIO-TECHNOLOGY Co,. LTD.",新疆维吾尔自治区乌鲁木齐市高新区长春南路528号,2100,天康生物,2006-12-26,383185361,383185361,,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.tcsw.com.cn
2101,广东鸿图,广东鸿图科技股份有限公司,"Guangdong Hongtu Technology(holdings)Co.,Ltd.",广东省高要市金渡世纪大道168号,2101,广东鸿图,2006-12-29,164000000,164000000,,,,0,0,华南,广东,肇庆市,C 制造业,www.ght-china.com
2102,冠福家用,福建冠福现代家用股份有限公司,"Fujian Guanfu Modern Household Wares Co,. Ltd",福建省泉州市德化县土坂村冠福工业园,2102,冠福家用,2006-12-29,409260000,310067414,,,,0,0,华东,福建,泉州市,C 制造业,www.guanfu.com
2103,广博股份,广博集团股份有限公司,"GUANGBO GROUP STOCK CO.,LTD.",浙江省宁波市鄞州区石碶街道车何,2103,广博股份,2007-01-10,218431000,170954526,,,,0,0,华东,浙江,宁波市,C 制造业,www.guangbo.net
2104,恒宝股份,恒宝股份有限公司,"HENGBAO CO.,LTD.",江苏省丹阳市横塘工业区,2104,恒宝股份,2007-01-10,440640000,340320630,,,,0,0,华东,江苏,镇江市,C 制造业,www.hengbao.com
2105,信隆实业,深圳信隆实业股份有限公司,HL CORP.(SHENZHEN),广东省深圳市龙华新区龙华办事处龙发路65号,2105,信隆实业,2007-01-12,268000000,268000000,,,,0,0,华南,广东,深圳市,C 制造业,www.hlcorp.com.cn
2106,莱宝高科,深圳莱宝高科技股份有限公司,"SHENZHEN LAIBAO HI-TECH CO., LTD.",广东省深圳市南山区高新技术产业园北区朗山二路,2106,莱宝高科,2007-01-12,705816160,577914910,,,,0,0,华南,广东,深圳市,C 制造业,www.laibao.com.cn
