公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
300007,汉威电子,河南汉威电子股份有限公司,"HENAN HANWEI ELECTRONICS CO.,LTD",河南省郑州高新技术开发区雪松路169号,300007,汉威电子,2009-10-30,118000000,67850081,,,,0,0,华中,河南,郑州市,C 制造业,www.hwsensor.com
300008,上海佳豪,上海佳豪船舶工程设计股份有限公司,"SHANGHAI BESTWAY MARINE ENGINEERING DESIGN CO.,LTD.",上海市松江区莘砖公路518号10幢8层,300008,上海佳豪,2009-10-30,218484000,155724269,,,,0,0,华东,上海,上海市,M 科研服务,www.bestwaysh.com
300009,安科生物,安徽安科生物工程(集团)股份有限公司,"ANHUI ANKE BIOTECHNOLOGY (GROUP)CO.,LTD.",安徽省合肥市长江西路669号高新区海关路K-1,300009,安科生物,2009-10-30,193895000,103347189,,,,0,0,华东,安徽,合肥市,C 制造业,www.ankebio.com
300010,立思辰,北京立思辰科技股份有限公司,"BEIJING LANXUM TECHNOLOGY CO.,LTD.",北京市门头沟区石龙南路6号1幢6-206室,300010,立思辰,2009-10-30,260867333,147239055,,,,0,0,华北,北京,北京市,I 信息技术,www.lanxum.com
300011,鼎汉技术,北京鼎汉技术股份有限公司,"Beijing Dinghan Technology Co.,Ltd.",北京市丰台区南四环西路188号十八区2号楼,300011,鼎汉技术,2009-10-30,231192000,179418578,,,,0,0,华北,北京,北京市,C 制造业,www.dinghantech.com
300012,华测检测,深圳市华测检测技术股份有限公司,"CENTRE TESTING INTERNATIONAL (SHENZHEN) CO.,LTD.",广东省深圳市宝安区70区留仙三路6号鸿威工业园C栋厂房1楼,300012,华测检测,2009-10-30,369205950,176013316,,,,0,0,华南,广东,深圳市,M 科研服务,www.cti-cert.com
300013,新宁物流,江苏新宁现代物流股份有限公司,"JIANGSU XINNING MODERN LOGISTICS CO.,LTD.",江苏省昆山市张浦镇阳光西路760号,300013,新宁物流,2009-10-30,90000000,49095000,,,,0,0,华东,江苏,苏州市,G 运输仓储,www.xinning.com.cn
300014,亿纬锂能,惠州亿纬锂能股份有限公司,EVE Energy Co. Ltd.,广东省惠州市仲恺高新区75号小区,300014,亿纬锂能,2009-10-30,198330000,153378217,,,,0,0,华南,广东,惠州市,C 制造业,www.evebattery.com
300015,爱尔眼科,爱尔眼科医院集团股份有限公司,"Aier Eye Hospital Group Co.,Ltd.",湖南省长沙市芙蓉区长冲路99号隆平高科技园省科研成果转化中心一楼,300015,爱尔眼科,2009-10-30,432646500,340445220,,,,0,0,华中,湖南,长沙市,Q 卫生,www.aierchina.com
300016,北陆药业,北京北陆药业股份有限公司,"Beijing Beilu Pharmaceutical Co.,Ltd",北京市昌平区科技园区白浮泉路10号,300016,北陆药业,2009-10-30,305498208,243195096,,,,0,0,华北,北京,北京市,C 制造业,www.beilu.com.cn
300017,网宿科技,网宿科技股份有限公司,"Wangsu Science & Technology Co.,Ltd.",上海市嘉定环城路200号,300017,网宿科技,2009-10-30,155191286,100323887,,,,0,0,华东,上海,上海市,I 信息技术,www.chinanetcenter.com
300018,中元华电,武汉中元华电科技股份有限公司,"Wuhan Zhongyuan Huadian Science & Technology Co.,Ltd.",湖北省武汉东湖新技术开发区华中科技大学科技园六路6号,300018,中元华电,2009-10-30,130000000,100697500,,,,0,0,华中,湖北,武汉市,C 制造业,www.zyhd.com.cn
300019,硅宝科技,成都硅宝科技股份有限公司,"Chengdu Guibao Science & Technology Co.,Ltd",四川省成都高新区新园大道16号,300019,硅宝科技,2009-10-30,163200000,118554240,,,,0,0,西南,四川,成都市,C 制造业,www.cnguibao.com
300020,银江股份,银江股份有限公司,"Enjoyor Co., Ltd.",浙江省杭州市益乐路223号一幢一层,300020,银江股份,2009-10-30,240866000,235727214,,,,0,0,华东,浙江,杭州市,I 信息技术,www.enjoyor.net
300021,大禹节水,甘肃大禹节水集团股份有限公司,"GanSu DaYu Water-saving Group Co.,Ltd.",甘肃省酒泉市解放路290号,300021,大禹节水,2009-10-30,278600000,162463087,,,,0,0,西北,甘肃,酒泉市,C 制造业,www.gsdyjsgs.com
300022,吉峰农机,吉峰农机连锁股份有限公司,"Gifore Agriculatural Machinery Chain Co., Ltd.",四川省成都市郫县成都现代工业港北部园区港通北二路219号,300022,吉峰农机,2009-10-30,357400000,315805997,,,,0,0,西南,四川,成都市,F 批发零售,www.gifore.com
300023,宝德股份,西安宝德自动化股份有限公司,"Bode Energy Equipment Co., Ltd",陕西省西安市高新区科技路48号创业广场A座604室,300023,宝德股份,2009-10-30,90000000,34898438,,,,0,0,西北,陕西,西安市,C 制造业,www.bode-e.com
300024,机器人,沈阳新松机器人自动化股份有限公司,"SIASUN ROBOT&AUTOMATION CO., LTD",辽宁省沈阳市浑南新区金辉街16号,300024,机器人,2009-10-30,297660000,287229794,,,,0,0,东北,辽宁,沈阳市,C 制造业,www.siasun.com
300025,华星创业,杭州华星创业通信技术股份有限公司,"Hangzhou Huaxing Chuangye Communication Technology Co.,Ltd.",浙江省杭州市西湖区文三路553-555号浙江省中小企业科技楼10楼,300025,华星创业,2009-10-30,156000000,87071375,,,,0,0,华东,浙江,杭州市,I 信息技术,www.hxcy.com.cn
300026,红日药业,天津红日药业股份有限公司,"Tianjin Chase Sun Pharmaceutical Co., Ltd.",天津市新技术产业园区武清开发区泉发路西,300026,红日药业,2009-10-30,373972318,250637408,,,,0,0,华北,天津,天津市,C 制造业,www.chasesun.cn
300027,华谊兄弟,华谊兄弟传媒股份有限公司,HUAYI BROTHERS MEDIA CORPORATION,浙江省东阳市横店影视产业实验区C1001,300027,华谊兄弟,2009-10-30,604800000,408713700,,,,0,0,华东,浙江,金华市,R 文化传播,www.huayimedia.com
300028,金亚科技,成都金亚科技股份有限公司,"CHENGDU GEEYA TECHNOLOGY CO.,LTD",四川省成都市蜀西路50号,300028,金亚科技,2009-10-30,264600000,192607200,,,,0,0,西南,四川,成都市,C 制造业,www.geeya.cn
300029,天龙光电,江苏华盛天龙光电设备股份有限公司,"Jiang Su Hua Sheng Tian Long Photoelectric Equipment Co.,Ltd.",江苏省金坛经济开发区华城路318号,300029,天龙光电,2009-12-25,200000000,174792406,,,,0,0,华东,江苏,常州市,C 制造业,www.hstl.cn
300030,阳普医疗,广州阳普医疗科技股份有限公司,"GUANGZHOU IMPROVE MEDICAL INSTRUMENTS CO., LTD.",广东省广州市经济技术开发区科学城开源大道102号,300030,阳普医疗,2009-12-25,148000000,109062941,,,,0,0,华南,广东,广州市,C 制造业,www.improve-medical.com
300031,宝通带业,无锡宝通带业股份有限公司,"WUXI BOTON BELT CO.,LTD.",江苏省无锡市新区张公路19号,300031,宝通带业,2009-12-25,150000000,106678783,,,,0,0,华东,江苏,无锡市,C 制造业,www.btdy.com
300032,金龙机电,金龙机电股份有限公司,"JINLONG MACHINERY & ELECTRONIC CO., LTD.",浙江省温州市乐清市北白象镇进港大道边金龙科技园,300032,金龙机电,2009-12-25,142700000,128862500,,,,0,0,华东,浙江,温州市,C 制造业,www.kotl.com.cn
300033,同花顺,浙江核新同花顺网络信息股份有限公司,"Hithink Flush Information Network Co.,Ltd.",浙江省杭州市文二路202号802室,300033,同花顺,2009-12-25,134400000,61466635,,,,0,0,华东,浙江,杭州市,I 信息技术,www.10jqka.com.cn
300034,钢研高纳,北京钢研高纳科技股份有限公司,"Beijing cisri-Gaona Materials & Technology Co., Ltd.",北京市海淀区大柳树南村19号,300034,钢研高纳,2009-12-25,211988154,211988154,,,,0,0,华北,北京,北京市,C 制造业,www.cisri-gaona.com.cn
300035,中科电气,湖南中科电气股份有限公司,"Hunan Zhongke Electric Co.,Ltd.",湖南省岳阳市经济技术开发区八字门营盘岭,300035,中科电气,2009-12-25,179887500,109873250,,,,0,0,华中,湖南,岳阳市,C 制造业,www.cseco.cn
300036,超图软件,北京超图软件股份有限公司,"Beijing SuperMap Software Co.,Ltd.",北京市朝阳区酒仙桥北路甲10号电子城IT产业园201楼E门3层,300036,超图软件,2009-12-25,120000000,87228800,,,,0,0,华北,北京,北京市,I 信息技术,www.supermap.com.cn
300037,新宙邦,深圳新宙邦科技股份有限公司,"SHENZHEN CAPCHEM TECHNOLOGY CO.,LTD.",广东省深圳市龙岗区坪山沙坣同富裕工业区,300037,新宙邦,2010-01-08,171200000,91746248,,,,0,0,华南,广东,深圳市,C 制造业,www.capchem.com
300038,梅泰诺,北京梅泰诺通信技术股份有限公司,"Beijing Miteno Communication Technology Co.,Ltd",北京市西城区新街口外大街28号主楼302室（德胜园区）,300038,梅泰诺,2010-01-08,157309389,96936000,,,,0,0,华北,北京,北京市,C 制造业,www.meteno.com.cn
300039,上海凯宝,上海凯宝药业股份有限公司,"Shanghai Kaibao Pharmaceutical Co.,Ltd.",上海市工业综合开发区程普路88号,300039,上海凯宝,2010-01-08,526080000,385494000,,,,0,0,华东,上海,上海市,C 制造业,www.xykb.com
300040,九洲电气,哈尔滨九洲电气股份有限公司,"HARBIN JIUZHOU ELECTRIC CO.,LTD.",黑龙江省哈尔滨市南岗区哈平路162号,300040,九洲电气,2010-01-08,138900000,99224250,,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,www.jze.com.cn
300041,回天胶业,湖北回天胶业股份有限公司,"HUBEI HUITIAN ADHESIVE ENTERPRISE CO.,Ltd",湖北省襄阳市国家高新技术开发区航天路7号,300041,回天胶业,2010-01-08,168954920,124272936,,,,0,0,华中,湖北,襄阳市,C 制造业,www.huitian.net.cn
300042,朗科科技,深圳市朗科科技股份有限公司,"Netac Technology Co.,Ltd.",广东省深圳市南山区高新技术产业园区高新南六道朗科大厦16、18、19楼,300042,朗科科技,2010-01-08,133600000,81180775,,,,0,0,华南,广东,深圳市,C 制造业,www.netac.com.cn
300043,星辉车模,广东星辉车模股份有限公司,"XINGHUI AUTO MODEL CO.,LTD.",广东省汕头市澄海区星辉工业园(上华镇夏岛路北侧),300043,星辉车模,2010-01-20,239074851,91390208,,,,0,0,华南,广东,汕头市,C 制造业,www.rastar.cn
300044,赛为智能,深圳市赛为智能股份有限公司,"Shenzhen Sunwin Intelligent Co.,Ltd.",广东省深圳市南山区高新区科技中二路软件园2号楼3楼,300044,赛为智能,2010-01-20,220000000,128746944,,,,0,0,华南,广东,深圳市,I 信息技术,www.szsunwin.com
300045,华力创通,北京华力创通科技股份有限公司,Hwa Create Corporation Ltd.,北京市海淀区东北旺西路8号院中关村软件园乙18号楼创通科技大厦,300045,华力创通,2010-01-20,268000000,140767500,,,,0,0,华北,北京,北京市,C 制造业,www.hwacreate.com.cn
300046,台基股份,湖北台基半导体股份有限公司,"HUBEI TECH SEMICONDUCTORS CO., LTD.",湖北省襄阳市襄城区胜利街162号,300046,台基股份,2010-01-20,142080000,89160000,,,,0,0,华中,湖北,襄阳市,C 制造业,www.tech-sem.com
300047,天源迪科,深圳天源迪科信息技术股份有限公司,"SHENZHEN TIANYUAN DIC INFORMATION TECHNOLOGY CO.,LTD.",广东省深圳市高新区南区市高新技术工业村T3栋B3楼,300047,天源迪科,2010-01-20,315439200,176647950,,,,0,0,华南,广东,深圳市,I 信息技术,www.tydic.com
300048,合康变频,北京合康亿盛变频科技股份有限公司,"Hiconics Drive Technology Co.,Ltd.",北京市石景山区古城西街19号中小企业基地院内,300048,合康变频,2010-01-20,338144800,266237800,,,,0,0,华北,北京,北京市,C 制造业,www.hiconics.com
300049,福瑞股份,内蒙古福瑞医疗科技股份有限公司,"Inner Mongolia Furui Medical Science Co.,Ltd.",内蒙古自治区乌兰察布盟集宁市解放路103号,300049,福瑞股份,2010-01-20,125060000,108830461,,,,0,0,华北,内蒙古,乌兰察布市,C 制造业,www.fu-rui.com
300050,世纪鼎利,珠海世纪鼎利通信科技股份有限公司,"Dingli Communications Corp.,Ltd.",广东省珠海市港湾大道科技五路8号一层,300050,世纪鼎利,2010-01-20,216000000,85087750,,,,0,0,华南,广东,珠海市,I 信息技术,www.dinglicom.com
300051,三五互联,厦门三五互联科技股份有限公司,"Xiamen 35.com Technology Co., Ltd.",福建省厦门市火炬高新技术产业开发区软件园二期观日路8号一层,300051,三五互联,2010-02-11,160500000,84816575,,,,0,0,华东,福建,厦门市,I 信息技术,www.35.com
300052,中青宝,深圳中青宝互动网络股份有限公司,"SHENZHEN ZQGAME CO., LTD",广东省深圳市福田区深南中路电子科技大厦C座43层A1,300052,中青宝,2010-02-11,130000000,88486255,,,,0,0,华南,广东,深圳市,I 信息技术,www.zqgame.com
300053,欧比特,珠海欧比特控制工程股份有限公司,"Zhuhai Orbita Control Engineering Co.,Ltd.",广东省珠海市唐家东岸白沙路1号欧比特科技园,300053,欧比特,2010-02-11,200000000,147599750,,,,0,0,华南,广东,珠海市,C 制造业,www.myorbita.net
300054,鼎龙股份,湖北鼎龙化学股份有限公司,"Hubei Dinglong Chemical Co.,Ltd.",湖北省武汉市武汉经济技术开发区东荆河路1号,300054,鼎龙股份,2010-02-11,272400000,173863130,,,,0,0,华中,湖北,武汉市,C 制造业,www.dinglongchem.com
300055,万邦达,北京万邦达环保技术股份有限公司,"Beijing Water Business Doctor Co.,Ltd.",北京市朝阳区酒仙桥路10号,300055,万邦达,2010-02-26,228800000,168555530,,,,0,0,华北,北京,北京市,E 建筑业,www.waterbd.cn
300056,三维丝,厦门三维丝环保股份有限公司,"Xiamen Savings Environmental Co.,Ltd",福建省厦门火炬高新区（翔安）产业区春光路1178-1188号,300056,三维丝,2010-02-26,93600000,58801645,,,,0,0,华东,福建,厦门市,C 制造业,www.savings.com.cn
300057,万顺股份,汕头万顺包装材料股份有限公司,"SHANTOU WANSHUN PACKAGE MATERIAL CO.,LTD.",广东省汕头保税区万顺工业园,300057,万顺股份,2010-02-26,422000000,188450000,,,,0,0,华南,广东,汕头市,C 制造业,www.wanshun.cn
300058,蓝色光标,北京蓝色光标品牌管理顾问股份有限公司,"BlueFocus Communication Group Co., Ltd.",北京市朝阳区酒仙桥路甲10号3号楼20层20A,300058,蓝色光标,2010-02-26,396722241,247510624,,,,0,0,华北,北京,北京市,L 商务服务,www.bluefocusgroup.com
300059,东方财富,东方财富信息股份有限公司,"East Money Information Co., Ltd",上海市嘉定区宝安公路2999号1幢,300059,东方财富,2010-03-19,672000000,512496432,,,,0,0,华东,上海,上海市,I 信息技术,www.eastmoney.com
300061,康耐特,上海康耐特光学股份有限公司,"Shanghai Conant Optics Co.,Ltd.",上海市浦东新区川大路555号,300061,康耐特,2010-03-19,96000000,55683600,,,,0,0,华东,上海,上海市,C 制造业,www.conantoptical.com
300062,中能电气,福建中能电气股份有限公司,"FUJIAN CEE INSTALLATIONS CO.,LTD",福建省福州市仓山区金山工业区金洲北路,300062,中能电气,2010-03-19,154900000,77631400,,,,0,0,华东,福建,福州市,C 制造业,www.ceepower.com
300063,天龙集团,广东天龙油墨集团股份有限公司,"Guangdong Sky Dragon Printing Ink Group Co.,Ltd.",广东省肇庆市金渡工业园内,300063,天龙集团,2010-03-26,100500000,46448800,,,,0,0,华南,广东,肇庆市,C 制造业,www.tlym.cn
300064,豫金刚石,郑州华晶金刚石股份有限公司,"Zhengzhou Sino-Crystal Diamond Co.,LTD.",河南省郑州市高新开发区冬青街24号,300064,豫金刚石,2010-03-26,608000000,575550016,,,,0,0,华中,河南,郑州市,C 制造业,www.sinocrystal.com.cn
300065,海兰信,北京海兰信数据科技股份有限公司,"Beijing Highlander Digital Technology Co.,Ltd.",北京市海淀区中关村东路1号院清华科技园科技大厦C座1902室,300065,海兰信,2010-03-26,105252970,80404961,,,,0,0,华北,北京,北京市,C 制造业,www.highlander.com.cn
300066,三川股份,江西三川水表股份有限公司,"JIANGXI SANCHUAN WATER METER CO. , LTD.",江西省鹰潭市工业园区,300066,三川股份,2010-03-26,155974758,106090798,,,,0,0,华东,江西,鹰潭市,C 制造业,www.ytsanchuan.com
300067,安诺其,上海安诺其纺织化工股份有限公司,"Shanghai ANOKY Textile Chem Co.,Ltd..",上海市青浦工业园区崧华路881号,300067,安诺其,2010-04-21,160500000,90498557,,,,0,0,华东,上海,上海市,C 制造业,www.anoky.com.cn
300068,南都电源,浙江南都电源动力股份有限公司,"ZHEJIANG NARADA POWER SOURCE Co., Ltd.",浙江省杭州市临安经济开发区科技大道72号,300068,南都电源,2010-04-21,599200000,354731518,,,,0,0,华东,浙江,杭州市,C 制造业,www.naradapower.com
300069,金利华电,浙江金利华电气股份有限公司,"Zhejiang JinLiHua Electric Co.,LTD.",浙江省金华市金东经济开发区,300069,金利华电,2010-04-21,78000000,36590399,,,,0,0,华东,浙江,金华市,C 制造业,www.jlhdq.com
300070,碧水源,北京碧水源科技股份有限公司,"BEIJING ORIGINWATER TECHNOLOGY CO.,LTD.",北京市海淀区生命科学园路23-2号碧水源大厦,300070,碧水源,2010-04-21,885768866,512529690,,,,0,0,华北,北京,北京市,N 公共环保,www.originwater.com
300071,华谊嘉信,北京华谊嘉信整合营销顾问集团股份有限公司,"Spearhead Integrated Marketing Communication Co., LTD.",北京市石景山区中关村科技园区石景山园北Ⅱ区实兴大街鼎轩创业中心B1楼312房间,300071,华谊嘉信,2010-04-21,155265816,111111103,,,,0,0,华北,北京,北京市,L 商务服务,www.spearhead.com.cn
300072,三聚环保,北京三聚环保新材料股份有限公司,"Beijing Sanju Environmental Protection & New Materials Co.,Ltd.",北京市海淀区人大北路33号1号楼大行基业大厦9层,300072,三聚环保,2010-04-27,505804000,457123973,,,,0,0,华北,北京,北京市,C 制造业,www.sanju.cn
300073,当升科技,北京当升材料科技股份有限公司,"Beijing Easpring Material Technology Co.,Ltd.",北京市丰台区南四环西路188号总部基地18区21号,300073,当升科技,2010-04-27,160000000,152117473,,,,0,0,华北,北京,北京市,C 制造业,www.easpring.com.cn
300074,华平股份,华平信息技术股份有限公司,"AVCON Information Technology Co., Ltd.",上海市国定路335号,300074,华平股份,2010-04-27,220000000,125308506,,,,0,0,华东,上海,上海市,I 信息技术,www.avcon.com.cn
300075,数字政通,北京数字政通科技股份有限公司,"Beijing eGOVA Co., Ltd",北京市北京经济技术开发区宏达北路10号1幢7层726室,300075,数字政通,2010-04-27,126000000,74085765,,,,0,0,华北,北京,北京市,I 信息技术,www.egova.com.cn
300076,宁波GQY,宁波GQY视讯股份有限公司,"Ningbo GQY Video & Telecom Joint-Stock Co., Ltd.",浙江省宁波市海曙区环城西路南段88号,300076,宁波GQY,2010-04-30,106000000,81223263,,,,0,0,华东,浙江,宁波市,C 制造业,www.gqy.com.cn
300077,国民技术,国民技术股份有限公司,Nationz Technologies,广东省深圳市南山区高新技术产业园区深圳软件园3栋301、302,300077,国民技术,2010-04-30,272000000,249125750,,,,0,0,华南,广东,深圳市,C 制造业,www.nationz.com.cn
300078,中瑞思创,杭州中瑞思创科技股份有限公司,"HANGZHOU CENTURY CO.,LTD.",浙江省杭州市莫干山路1418-25号(上城科技经济园),300078,中瑞思创,2010-04-30,167500000,78629688,,,,0,0,华东,浙江,杭州市,C 制造业,www.century-cn.com
300079,数码视讯,北京数码视讯科技股份有限公司,"Sumavision Technologies Co.,Ltd",北京市海淀区上地信息产业基地开拓路15号1幢,300079,数码视讯,2010-04-30,338168618,287114511,,,,0,0,华北,北京,北京市,C 制造业,www.sumavision.com
300080,新大新材,河南新大新材料股份有限公司,"Henan Xindaxin Materials Co., Ltd.",河南省开封市精细化工产业园区,300080,新大新材,2010-06-25,502804021,185872465,,,,0,0,华中,河南,开封市,C 制造业,www.xindaxin.cn
300081,恒信移动,恒信移动商务股份有限公司,"Hengxin Mobile Business Co.,Ltd.",河北省石家庄市开发区天山大街副69号,300081,恒信移动,2010-05-20,134000000,82167756,,,,0,0,华北,河北,石家庄市,F 批发零售,www.hxgro.com
300082,奥克股份,辽宁奥克化学股份有限公司,"Liao Ning Oxiranchem, Inc.",辽宁省辽阳市宏伟区万和七路38号,300082,奥克股份,2010-05-20,336960000,336921000,,,,0,0,东北,辽宁,辽阳市,C 制造业,www.oxiranchem.com
300083,劲胜股份,东莞劲胜精密组件股份有限公司,"JANUS(Dongguan) Precision Components Co.,Ltd.",广东省东莞市长安镇上角村,300083,劲胜股份,2010-05-20,200000000,200000000,,,,0,0,华南,广东,东莞市,C 制造业,www.januscn.com
300084,海默科技,兰州海默科技股份有限公司,"Lanzhou Haimo Technologies Co.,Ltd.",甘肃省兰州市城关区张苏滩593号,300084,海默科技,2010-05-20,128000000,91254692,,,,0,0,西北,甘肃,兰州市,B 采矿业,www.haimo.com.cn
300085,银之杰,深圳市银之杰科技股份有限公司,"SHENZHEN INFOTECH TECHNOLOGIES CO.,LTD.",广东省深圳市福田区车公庙天安数码城天祥大厦AB座5B2,300085,银之杰,2010-05-26,120000000,62119266,,,,0,0,华南,广东,深圳市,I 信息技术,www.yinzhijie.com
300086,康芝药业,海南康芝药业股份有限公司,"HAINAN HONZ PHARMACEUTICAL CO., LTD.",海南省海口国家高新技术产业开发区药谷工业园药谷三路6号,300086,康芝药业,2010-05-26,200000000,70689656,,,,0,0,华南,海南,海口市,C 制造业,www.honz.com.cn
300087,荃银高科,安徽荃银高科种业股份有限公司,"Winall Hi-tech Seed Co.,Ltd.",安徽省合肥市高新区天智路3号,300087,荃银高科,2010-05-26,105600000,74614600,,,,0,0,华东,安徽,合肥市,A 农林牧渔,www.winallseed.com
300088,长信科技,芜湖长信科技股份有限公司,"Wuhu Token Science Co.,LTD.",安徽省芜湖市经济技术开发区汽经二路以东,300088,长信科技,2010-05-26,489450000,258753750,,,,0,0,华东,安徽,芜湖市,C 制造业,www.token-ito.com
300089,长城集团,广东长城集团股份有限公司,"The Great Wall Group Co., Ltd. Guangdong",广东省潮州市枫溪区蔡陇大道,300089,长城集团,2010-06-25,150000000,74537250,,,,0,0,华南,广东,潮州市,C 制造业,www.thegreatwall-china.com
300090,盛运股份,安徽盛运机械股份有限公司,"Anhui Shengyun Machinery Co.,Ltd.",安徽省桐城市区快活岭,300090,盛运股份,2010-06-25,255272170,135078170,,,,0,0,华东,安徽,安庆市,C 制造业,www.300090.com.cn
300091,金通灵,江苏金通灵流体机械科技股份有限公司,"JiangSu Jin Tong Ling Fluid Machinery Technology Co., Ltd.",江苏省南通市钟秀东路666号,300091,金通灵,2010-06-25,209000000,96698750,,,,0,0,华东,江苏,南通市,C 制造业,www.jtlfans.com
300092,科新机电,四川科新机电股份有限公司,"Sichuan Kexin Mechanical and Electrical Equipment Co.,Ltd.",四川省什邡市马祖镇,300092,科新机电,2010-07-08,91000000,24361086,,,,0,0,西南,四川,德阳市,C 制造业,www.sckxjd.com
300093,金刚玻璃,广东金刚玻璃科技股份有限公司,GUANGDONG GOLDEN GLASS TECHNOLOGIES LIMITED,广东省汕头市大学路叠金工业区,300093,金刚玻璃,2010-07-08,216000000,133372500,,,,0,0,华南,广东,汕头市,C 制造业,www.golden-glass.cn
300094,国联水产,湛江国联水产开发股份有限公司,"ZHANJIANG GUOLIAN AQUATIC PRODUCTS CO., LTD",广东省湛江开发区平乐工业区永平南路,300094,国联水产,2010-07-08,352000000,124955447,,,,0,0,华南,广东,湛江市,A 农林牧渔,www.gl-fish.com
300095,华伍股份,江西华伍制动器股份有限公司,"Jiangxi Huawu Brake Co., Ltd.",江西省丰城市工业园区新梅路7号,300095,华伍股份,2010-07-28,77000000,27000000,,,,0,0,华东,江西,宜春市,C 制造业,www.hua-wu.com
300096,易联众,易联众信息技术股份有限公司,"YLZ Information Technology CO.,Ltd",福建省厦门市软件园二期观日路18号502室,300096,易联众,2010-07-28,172000000,93870000,,,,0,0,华东,福建,厦门市,I 信息技术,www.ylzinfo.com
300097,智云股份,大连智云自动化装备股份有限公司,"Dalian Zhiyun Automation Co., Ltd",辽宁省大连市甘井子区营日路32号-1,300097,智云股份,2010-07-28,60000000,27309938,,,,0,0,东北,辽宁,大连市,C 制造业,www.zhiyun-cn.com
300098,高新兴,高新兴科技集团股份有限公司,"Gosuncn technology group Co., Ltd.",广东省广州市萝岗区科学城开创大道2819号六楼,300098,高新兴,2010-07-28,177840000,62109840,,,,0,0,华南,广东,广州市,C 制造业,www.gosuncn.com
300099,尤洛卡,尤洛卡矿业安全工程股份有限公司,"Uroica Mining Saftety Engineering Co.,LTD",山东省泰安市高新区凤祥路以西规划支路以北,300099,尤洛卡,2010-08-06,206700000,68882424,,,,0,0,华东,山东,泰安市,C 制造业,www.uroica.com.cn
300100,双林股份,宁波双林汽车部件股份有限公司,"Ningbo Shuanglin Auto Parts Co.,LTD",浙江省宁波市宁海县西店镇潢溪口,300100,双林股份,2010-08-06,140250000,50250000,,,,0,0,华东,浙江,宁波市,C 制造业,www.shuanglin.cn
300101,国腾电子,成都国腾电子技术股份有限公司,"Chengdu Goldtel Electronical Technology Co., Ltd.",四川省成都高新区高朋大道1号,300101,国腾电子,2010-08-06,278000000,164257348,,,,0,0,西南,四川,成都市,C 制造业,www.gotecom.com
300102,乾照光电,厦门乾照光电股份有限公司,"Xiamen Changelight Co.,LTD.",福建省厦门火炬高新区（翔安）产业区翔岳路19号,300102,乾照光电,2010-08-12,295000000,143102875,,,,0,0,华东,福建,厦门市,C 制造业,www.changelight.com.cn
300103,达刚路机,西安达刚路面机械股份有限公司,"XI""AN DAGANG ROAD MACHINERY CO.,LTD.",陕西省西安市高新技术产业开发区科技三路60号,300103,达刚路机,2010-08-12,211734000,64392035,,,,0,0,西北,陕西,西安市,C 制造业,www.sxdagang.com
300104,乐视网,乐视网信息技术（北京）股份有限公司,"LESHI INTERNET INFORMATION & TECHNOLOGY CORP,. BEIJING",北京市海淀区学院南路68号19号楼六层6184号房间,300104,乐视网,2010-08-12,418000000,162249918,,,,0,0,华北,北京,北京市,I 信息技术,www.letv.com
300105,龙源技术,烟台龙源电力技术股份有限公司,"YANTAI LONGYUAN POWER TECHNOLOGY CO., LTD.",山东省烟台市经济技术开发区衡山路9号,300105,龙源技术,2010-08-20,285120000,71280000,,,,0,0,华东,山东,烟台市,C 制造业,www.lypower.com
300106,西部牧业,新疆西部牧业股份有限公司,"Xinjiang Western Animal Husbandry Co.,Ltd",新疆维吾尔自治区石河子市西四路5-2号,300106,西部牧业,2010-08-20,117000000,60159878,,,,0,0,西北,新疆,石河子市,A 农林牧渔,www.xjxbmy.com
300107,建新股份,河北建新化工股份有限公司,"Hebei Jianxin Chemical Co., Ltd.",河北省沧州市临港化工园区（中捷农场）,300107,建新股份,2010-08-20,133800000,39300000,,,,0,0,华北,河北,沧州市,C 制造业,www.jianxinchemical.com
300108,双龙股份,通化双龙化工股份有限公司,"TONGHUA SHUANGLONG CHEMICAL CO., LTD.",吉林省通化市二道江区铁厂镇,300108,双龙股份,2010-08-25,135200000,81087646,,,,0,0,东北,吉林,通化市,C 制造业,www.thslhg.com
300109,新开源,博爱新开源制药股份有限公司,Boai NKY Pharmaceuticals Ltd.,河南省焦作市博爱县城东关,300109,新开源,2010-08-25,115200000,68215300,,,,0,0,华中,河南,焦作市,C 制造业,www.china-pvp.com
300110,华仁药业,华仁药业股份有限公司,"Huaren Pharmaceutial CO.,LTD",山东省青岛市高科技工业园株洲路187号,300110,华仁药业,2010-08-25,436627000,199310190,,,,0,0,华东,山东,青岛市,C 制造业,www.qdhuaren.com
300111,向日葵,浙江向日葵光能科技股份有限公司,"Zhejiang Sunflower Light Energy Science&Technology Co., ltd",浙江省绍兴袍江工业区三江路,300111,向日葵,2010-08-27,509000000,170004675,,,,0,0,华东,浙江,绍兴市,C 制造业,www.sunowe.com.cn
300112,万讯自控,深圳万讯自控股份有限公司,"Shenzhen Maxonic Automation Control Co.,Ltd",广东省深圳市南山区高新技术产业园北区三号路万讯自控大楼1-6层,300112,万讯自控,2010-08-27,161167500,40500000,,,,0,0,华南,广东,深圳市,C 制造业,www.maxonic.com.cn
